listID	 BCID	 TAG	 k	 theta	 log_normalization	 log_prob_survive_cummulated	 Rhat_cellnum
0	236	Unknown	4.025866159018806	9.201459364327587	-2.2950604848558065	-1.6328235059381213	1.0000071052459738
1	483	Unknown	4.2122591448962785	8.764856640708341	-2.2975692073660823	-1.7370159194686825	1.000803645390231
4	547	Unknown	3.8963252084816697	9.585537097147787	-2.2541199103856306	-1.906925949950717	1.0001767096179515
8	888	Unknown	3.9929356648677836	9.29451877202518	-2.277849178325951	-1.7392859535725145	1.0017266217631662
2	526	Unknown	4.230783132096209	8.806965165369569	-2.2793624795879492	-1.9071538315196175	1.0005247979200864
3	536	Unknown	6.163190203281409	8.840432801228337	-1.6504837643758568	-1.9277753755231222	1.0003971471336854
7	751	Unknown	6.073014955842734	8.957488360144701	-1.649029790423385	-1.9133612084037224	1.0023665931137362
5	660	Unknown	4.0827208244159605	9.045459727132364	-2.284782870887538	-1.7489308500378749	1.0000449370742768
9	895	Unknown	4.399854931140898	8.52646846683506	-2.2906563530357014	-1.9091246750409685	1.0015325871891512
6	687	Unknown	3.9607261182505558	9.14972146947281	-2.278055020702826	-1.7464837566638316	1.000462034503954
13	1092	Unknown	4.246478431010227	8.657332900893644	-2.300548025990012	-1.7350889023674358	0.9998129509441148
10	909	Unknown	4.114914164966115	8.824468803339565	-2.2923480276332118	-1.7312463857814073	1.0001159458014752
11	972	Unknown	4.115436390776088	8.882438651234601	-2.2920461526059532	-1.746264030561172	1.0006737652951203
12	1073	Unknown	3.952906339568211	9.224352569554801	-2.2992675201361195	-1.5808594033263517	1.0010327423992436
15	1213	Unknown	7.0233069734048925	8.932186051606825	-1.8109345253331028	-1.7588657701745352	1.0039488825043146
14	1107	Unknown	5.645935304500695	9.540892160340466	-1.6698804888937078	-1.6105756393617854	1.001553525526037
17	1306	Unknown	3.6742105012234765	9.92490606429668	-2.2723020558296567	-1.6152284869194526	1.000028450519562
16	1281	Unknown	4.021613019111416	9.28667272718689	-2.278503973460075	-1.741023013772565	1.0009336542232512
18	1320	Unknown	3.604848841294099	10.00232805395836	-2.2840117343540403	-1.4928126991010848	0.9997066089411538
20	1578	Unknown	4.168088812046559	8.77426088025078	-2.278071218127308	-1.9176584693758818	1.0024073409248568
21	1596	Unknown	3.8593199207848006	9.50328520708963	-2.2838508747422672	-1.6134201547935203	1.0000102646232325
19	1481	Unknown	3.876292062895677	9.205645763058493	-2.2955869781861113	-1.6147151057213818	0.9997816107321669
23	1874	Unknown	3.7522107204554835	9.815647437451462	-2.2965288974727356	-1.4798499568881676	1.001905878551966
22	1754	Unknown	4.168060871315131	8.777569247977722	-2.2953750303131835	-1.7284994909227323	1.0004832249603444
24	1939	Unknown	4.372582609196453	8.418985638738828	-2.28744824561308	-1.9118617061960865	1.001541269072903
26	2087	Unknown	3.7929258318412296	9.83880883377583	-2.261436406861904	-1.747880552802662	1.0018891869224518
28	2174	Unknown	3.9998113932549515	9.126383517856471	-2.2980726675591434	-1.6049024523968034	1.001302639116864
29	2284	Unknown	6.888831174691325	8.982409286783467	-1.7690869269705076	-3.5522020138022397	1.0033925998900448
25	2071	Unknown	8.291739834779607	8.43079348503031	-2.0827458107424075	-1.9349226044514138	1.0014178818359871
27	2156	Unknown	4.158221224462409	8.962930879533914	-2.2682193606763312	-1.9228218983958814	0.9999617695297862
30	2312	Unknown	3.7821375535446986	9.4528733631724	-2.28500332027939	-1.602193876992964	0.9997982299392701
31	2365	Unknown	4.180376961713111	8.843139366212698	-2.2946272472541778	-1.7392883869932203	1.003427711109376
33	2483	Unknown	4.118634345916862	8.98348302370115	-2.269663666711223	-1.9262915363718929	1.0035746924480202
32	2395	Unknown	4.067466970195993	9.017222781186502	-2.2593614623110496	-1.9501959881591882	0.9997659732325946
34	2577	Unknown	3.7925929823862616	9.633963326831143	-2.2632591600773826	-1.7492228178724665	1.0028514242016084
42	2854	Unknown	4.066362139990436	8.995273719839483	-2.2837504500592822	-1.7559721597796714	1.001337084346196
37	2672	Unknown	3.8623601247039976	9.705690402632326	-2.280857406188763	-1.6087771405097977	0.9997493668346809
36	2645	Unknown	3.9864401353706613	9.30795982307472	-2.3009966173934946	-1.5948861065082502	0.9998903681427623
43	2857	Unknown	3.940418080056776	9.409334833851345	-2.299620026546878	-1.5785632871762145	1.0019099477720068
44	3010	Unknown	4.003778979181976	9.011648865285414	-2.285590695709679	-1.7516677346175054	1.000493507125358
39	2724	Unknown	4.007304950600454	8.953812400054183	-2.3053223109271133	-1.5937978307696905	1.0000084356111112
35	2596	Unknown	3.6338367103212392	9.984638651086376	-2.2853280688877233	-1.5018666677685397	1.0023777994467173
41	2785	Unknown	4.0560329219853966	9.089487666975952	-2.299634178932097	-1.6265971601035558	1.0005734327087177
40	2745	Unknown	4.0234836966675696	9.292729066525176	-2.2752242673868963	-1.751748206423971	1.0007656348331793
38	2716	Unknown	3.9121970255988514	9.329498228506244	-2.273651253232557	-1.7397323421640067	1.0003728842767416
45	3014	Unknown	5.718989011705304	9.40823903928981	-1.6834529913402925	-1.5845689208765668	1.0005335215102855
47	3123	Unknown	3.6454786226212863	10.024297519644183	-2.2754630365338278	-1.5880531415631864	1.0007542613811837
48	3174	Unknown	4.014035088321856	9.249022474331959	-2.3038035187086803	-1.5980516878250177	0.9996901836818103
46	3055	Unknown	4.207812865187762	8.898754638022623	-2.2718492326576314	-1.9204970947275326	0.9996532048555898
50	3345	Unknown	3.486507592417784	10.304242026739177	-2.2799505549613355	-1.4695023456866594	1.0000149344156273
49	3320	Unknown	4.452791124061001	8.280320239838474	-2.3172306617420575	-1.72814516066487	1.0014239233902358
52	3397	Unknown	3.8431133862479303	9.377101481493666	-2.3044236222642063	-1.4848461940207796	1.0001258139101659
53	3437	Unknown	3.863647476449548	9.593000755326702	-2.287912562217595	-1.5904208809936404	1.0008010275164316
54	3439	Unknown	4.108966292530659	8.976954374735346	-2.2869785212497202	-1.7518758451303669	1.000269594006373
51	3377	Unknown	4.111647882900464	9.059542672537916	-2.2872381573079443	-1.750854908269878	1.0009270074132532
59	3766	Unknown	4.081446177274485	9.097970511603645	-2.2861589026529843	-1.7498462008614906	0.9998381107801159
57	3638	Unknown	4.046965757482938	9.040467020689325	-2.302693201392702	-1.6078593582143212	1.0023510302417082
56	3581	Unknown	7.561589791990751	8.062046684076467	-1.7983090369462689	-3.793912266169274	1.0003155873898377
55	3504	Unknown	3.8523313316410475	9.282860266283166	-2.3080868641763876	-1.4898034719575521	1.002884488967991
58	3647	Unknown	13.249229048138425	9.140453945801571	-4.724113020122872	-1.6228150244484911	1.000163946661651
60	3779	Unknown	3.8906248843262947	9.151851818423507	-2.2970058131428015	-1.6218419077435593	1.0014840084124823
62	3928	Unknown	4.821974586515281	9.350206703520362	-1.7575944159154497	-1.6058178030336616	1.0008876743904882
63	3953	Unknown	3.8405964621026456	9.451867577404299	-2.2646742660465966	-1.754373724345696	0.999831115512578
61	3898	Unknown	3.848785200719065	9.460950942114385	-2.2686527308994178	-1.749538400394636	1.0013136413408605
64	4012	Unknown	3.8465219190621034	9.447884381680959	-2.2922729506438775	-1.5776674198386658	1.0001820776903465
65	4154	Unknown	6.433504512764231	9.840693057686659	-1.8085162124130045	-1.5832023664158776	1.0001245374091856
66	4168	Unknown	3.7942730310334314	9.561471371968688	-2.2803891457837353	-1.6143712741343466	1.0002948330327743
