listID	 BCID	 TAG	 k	 theta	 log_normalization	 log_prob_survive_cummulated	 Rhat_cellnum
0	41	Unknown	4.058698724725248	8.678907994374343	-2.379805547403179	-1.6692574074088853	1.0005144044648229
4	358	Unknown	4.096858530411025	8.82715338185274	-2.3582747420328993	-1.8356677374093089	1.0000796738179325
1	236	Unknown	7.491733455359385	8.111245249515186	-1.807709086790097	-1.8458166874027087	1.001001211855453
3	329	Unknown	3.9995583855618224	8.843243726652945	-2.373432857238109	-1.681340000259984	1.0001484149187059
2	315	Unknown	15.937116778818917	8.047558845233889	-5.551430398553638	-3.838158466787025	0.9999027257692228
7	875	Unknown	3.8471832980154157	9.336509252555938	-2.373142002828934	-1.5452847232699096	1.0001132349050128
10	945	Unknown	3.9282475954400757	9.046962514450513	-2.3850423513004873	-1.5481549569280169	0.9998320130809053
8	885	Unknown	3.901109003698061	8.964914001976187	-2.3668150551947114	-1.6733940436411587	1.0007108671800162
12	990	Unknown	3.7155695593138742	9.402807323927837	-2.3857459572481146	-1.4322823102491808	1.0001050882188116
9	934	Unknown	4.112552390043644	8.707000473860777	-2.3732857690116056	-1.7147545019548	1.0037377447073261
6	859	Unknown	3.9288858302478613	8.808160612983421	-2.3720508664284212	-1.6887182834729093	1.0002312102348478
5	526	Unknown	4.605726991715708	9.782701859814464	-1.7649809928618412	-1.6823029664547267	1.0006943599465798
15	1111	Unknown	3.9728998096226755	8.851281514978945	-2.3704634563183777	-1.6930366410719628	1.0027151766304754
14	1012	Unknown	3.82796680622212	9.259838035414369	-2.337765294498609	-1.8587204719161725	1.0021561397167813
13	999	Unknown	4.053789173398224	8.685108815701287	-2.3786643430294396	-1.6760592046036928	1.002399640402151
16	1200	Unknown	15.572692098454189	9.334883805184518	-5.798169026631509	-1.5845747332909295	1.0002971125588989
11	977	Unknown	3.977040132214777	9.139812871527944	-2.356320967590291	-1.7007567295359256	1.0013595802852955
17	1223	Unknown	3.8543623535997606	9.145042243955288	-2.363155577083844	-1.6583402797038629	1.0020504546928464
18	1241	Unknown	4.1017490440332445	8.68357414837719	-2.3602891023529597	-1.8478867236037753	1.0009573001578134
19	1245	Unknown	3.7587310652728916	9.477472865137544	-2.384823150406856	-1.443605955460649	1.0018134475862155
21	1341	Unknown	4.107444257957709	8.66146677585546	-2.3751326335506056	-1.6891237531972907	0.9999456094810782
22	1358	Unknown	4.072127664818023	9.023135328934039	-2.3459018849616955	-1.860768795729497	1.0016662772672629
23	1390	Unknown	3.770426907670392	9.274191729283839	-2.3851283279656523	-1.4566519173592631	1.0000555323144804
24	1411	Unknown	4.023802414487502	8.810889987325275	-2.3521866095273127	-1.8589564521507838	1.0005660329899142
20	1322	Unknown	3.6296348769041527	9.620347322260308	-2.3751759947320026	-1.4462462873874866	1.0007867733959455
25	1443	Unknown	3.9219262043096115	8.917306365384562	-2.384398331081316	-1.5568971494442085	0.9998446841727756
26	1481	Unknown	6.629559608826013	9.37633309679846	-1.7896682090118463	-1.566746103507357	0.9998933130123188
28	1540	Unknown	4.194225434866526	8.423725486642578	-2.3733758684724413	-1.8567601103280231	1.0009642788009685
