listID	  BCID	TAG	 k	 a	 b	 s_mean	 s_var	 log_normalization 	 log_prob_survive_cummulated	 Rhat_cellnum	 Rhat_selection
0	 26	Adaptive	27.821753583870873	 533.0866676868607	 0.05032444281263648	 0.3791234364477445	 0.016661803853103407	 -4.791406026888612	 -6.499556692584233e-05	0.9998876671105486	 1.0004151677241668
4	 67	Adaptive	12.908595616834967	 230.7842018911557	 0.07312351761769882	 0.41764216371884916	 0.034505378835391246	 -4.744755393267209	 -0.042164264982297986	1.000638143108287	 0.9997261309400403
3	 56	Adaptive	49.723404953361865	 935.4856885529365	 0.03997763608816928	 0.6296671602784966	 0.017320241331417043	 -6.667769326605774	 -0.0002476233868827952	1.0001717090110982	 1.0000860188208427
1	 42	Adaptive	9.28656279584745	 165.22980942863256	 0.09409711674008052	 0.3736817726082415	 0.031505982931334	 -5.835597457176313	 -0.011192497837063534	1.0007072421817873	 1.0003718071307557
2	 50	Adaptive	2.2273928609575497	 35.792095722639296	 0.10430398604190122	 0.4722022154460026	 0.11546410453279882	 -5.016526457445623	 -0.7725298513177709	0.9999824116589333	 0.9998532499074725
9	 816	Adaptive	3.377831090189809	 53.06292709983492	 0.10519788403957127	 0.40081203171688107	 0.0978803011795462	 -4.478620907209584	 -0.14766713587475191	0.9997850334230989	 1.0006216337662586
6	 100	Adaptive	113.14095088174784	 2108.8026269210272	 0.025294612086467695	 0.4927892459073295	 0.007183003164667886	 -5.242420048589297	 -2.4500126402130657e-09	1.0000511994056254	 0.999742374016303
5	 73	Adaptive	17.857374798665962	 329.90553696585226	 0.05723615656116645	 0.7459373614619319	 0.06613253396290852	 -4.004365542849583	 -0.07606844644336448	0.9998646815013245	 0.999922223245156
7	 449	Adaptive	7.701205240167122	 132.23671434887066	 0.09627433549935911	 0.56641454429064	 0.07206407943236083	 -4.884531528457994	 -0.08782477957863365	1.0015338174885968	 1.0002423127486815
12	 2396	Adaptive	2.398376880018703	 38.464303660643836	 0.10789860170017193	 0.4331107436003862	 0.09726523728140246	 -5.502876096414668	 -0.20356317389212822	1.000036600640758	 0.9999209595025791
10	 1669	Adaptive	7.683046047915076	 136.07276163233146	 0.06477867840478556	 0.795581972782254	 0.06827217485881693	 -5.709303139166627	 -0.06648105110615606	1.0000048845658382	 0.9999311095049264
11	 1991	Adaptive	2.3778164407670577	 37.37930283646008	 0.11798159265812477	 0.4625900077960967	 0.10505795681430745	 -5.281720694759381	 -0.46530219877641127	0.9998354906556485	 1.0001900816689695
8	 632	Adaptive	2.4091581073936803	 36.69826580065123	 0.12847457228254136	 0.38462342116867376	 0.09835569763152886	 -4.950349732565175	 -0.1550116231154122	1.0000550492898321	 0.9998686499530686
15	 3390	Adaptive	8.466205753995839	 143.12108341892292	 0.09766109024834409	 0.5157780236030991	 0.07847637085898877	 -4.042191017807617	 -0.1643339889854837	1.0001365226657255	 0.9997086432203304
14	 2715	Adaptive	5.361750580979458	 97.24038179172412	 0.09001751866202812	 0.6811042114166996	 0.07979031157506643	 -5.558790334742309	 -0.23059052744803332	1.0002239325204354	 1.0004112342736424
13	 2425	Adaptive	3.4072719400570772	 52.86736684154012	 0.09761248121805455	 0.44703820100090086	 0.10544025557103837	 -4.336307501699565	 -0.31064564013952295	0.9996965115236534	 0.9997775315451365
16	 3477	Adaptive	2.301391877524651	 38.47159042332343	 0.12919537558909225	 0.46831899122131565	 0.10123615572594112	 -5.658298126823422	 -0.41845687141816634	0.9997744205095866	 0.9997739524226081
17	 4301	Adaptive	4.403175882842816	 70.33374183255958	 0.0963495016245211	 0.5663309606602879	 0.10479845329127438	 -4.1937932727696055	 -0.34161079329431726	1.0002341806127164	 1.0012609067373632
20	 6460	Adaptive	10.804885868254587	 176.79430493125383	 0.08977352604944408	 0.615247260456227	 0.0787199762265576	 -3.7750282979507848	 -0.11118475446513577	1.0004005988614106	 1.0009095684835032
19	 4612	Adaptive	3.391749366358607	 50.90619889351809	 0.10776172940904485	 0.44212612107064103	 0.12815345789211552	 -4.063228577723593	 -0.4106840550525066	1.0007541612607458	 1.0007190266367088
22	 9706	Adaptive	3.3137189062697803	 51.989787926591056	 0.10469835416043927	 0.4369284936593158	 0.1096843119863483	 -4.190729245522713	 -0.3105016516699734	1.0001430138179053	 0.9999888331971437
18	 4322	Adaptive	4.770414133737317	 73.68740598779786	 0.10525004451343907	 0.37294815807403064	 0.07127915178671991	 -4.707728290590783	 -0.013804815485357329	1.0006033678591468	 1.0002758122577498
21	 8058	Adaptive	2.4180561991420904	 36.42946234840391	 0.07947129919006073	 0.41395534033317966	 0.13144327129755495	 -4.491918759032748	 -0.30191365274137644	0.9996648890410638	 1.0006285243133404
23	 9812	Adaptive	5.338843989509604	 86.52801353488243	 0.09249919198665886	 0.528817733557563	 0.10837536884220099	 -3.9372999149546053	 -0.2579004101285302	1.0020928132747968	 0.9997542577325378
26	 2	Adaptive	9174.190763211454	 57668.35025416867	 0.01668136155133328	 0.6989404429046276	 0.00010900738040730355	 -6.384243015525879	 0.0	1.0001774063452569	 1.000249466951433
27	 3	Adaptive	2538.45094808416	 14875.399023940214	 0.009234397732758018	 0.5854961056492543	 0.0003940186419114451	 -5.812180691509596	 0.0	1.0000960402784225	 0.9998887904120017
24	 0	Adaptive	91.34705482465735	 1651.2113435621657	 0.0237465645139142	 0.3261682354825941	 0.0013623015768879977	 -3.9739237317441978	 -2.8687221528336998e-09	1.0002484951972719	 0.9996244418611052
28	 4	Adaptive	33487.07917236249	 382635.8105734971	 0.022662369339476622	 0.7396501347984676	 2.9862709914683672e-05	 -6.956673464540179	 0.0	1.0005450080213842	 1.0013448759304944
29	 5	Adaptive	72.50053256161418	 1287.7993078450552	 0.019688277117555313	 0.42252662330181584	 0.0027184185645362387	 -4.22914183849967	 -5.714514718013747e-05	1.000164259267233	 1.0005176268209102
25	 1	Adaptive	19078.361781511405	 90294.21182406665	 0.019221829597633803	 0.6097367114946665	 5.241677559328728e-05	 -7.244213182208618	 0.0	1.0004167013844605	 1.0012642038220056
31	 13	Adaptive	74.38770948932293	 1431.8502919239718	 0.0158225029742331	 0.4844680765363717	 0.0017620155182365373	 -3.7038911868232782	 -6.007841195454635e-06	0.9998861633254871	 1.0000459160959723
30	 8	Adaptive	462.5033307426169	 9769.049804025473	 0.009602927505519122	 0.5314874110011033	 0.0004466332995406689	 -5.518017601134769	 0.0	0.9997538260073927	 0.9998852002782336
32	 14	Adaptive	13049.136915241093	 38846.46550814886	 0.01645845290819351	 0.5484692229537969	 7.663635719177837e-05	 -4.9888694738103405	 0.0	0.999641200260142	 0.9996977258067424
33	 16	Adaptive	116.11443340961172	 2311.721167303958	 0.019607491036663063	 0.46876507423864516	 0.0011348409296884747	 -5.537058113615043	 -2.8466673463306503e-11	0.9998180226964839	 0.9996672297691871
36	 19	Adaptive	2231.188800366986	 19245.093138845452	 0.011066586932248991	 0.5803507308154195	 0.00044829201399894424	 -6.890626887464953	 0.0	0.9997611337189367	 1.0018523616627544
34	 17	Adaptive	17993.641292617456	 54966.3028659346	 0.018576052634378656	 0.5284946625029274	 5.557673245987351e-05	 -4.990320765304637	 0.0	1.0014998977154195	 1.000783850903602
43	 28	Adaptive	131.5689276156979	 2553.9027167464724	 0.013248320055619111	 0.43452411194058405	 0.0012505719755965894	 -5.241212148222324	 -2.0641284228386007e-08	0.9999918183962322	 1.000146181509172
35	 18	Adaptive	800.406078762448	 3432.2228078892135	 0.015459631505416741	 0.48509576624484774	 0.000821827067370046	 -4.893348158318244	 -6.661338147750941e-16	0.9998421546088199	 1.0003326219624273
38	 22	Adaptive	25852.1143128971	 194441.74495350884	 0.020924227940681037	 0.6700542217963353	 3.868230385091245e-05	 -8.707735451595209	 0.0	0.9997855338975652	 0.9996217891662609
42	 27	Adaptive	261.1370596059921	 6256.00717239517	 0.013632818105831073	 0.5353535361288719	 0.0007466644086605676	 -5.4984790339762375	 0.0	1.000697540504882	 1.0003987955348632
37	 20	Adaptive	101.84770014836366	 1909.0396356009599	 0.01678691540303798	 0.4512622769491472	 0.000987079943233163	 -3.6195433878615475	 -3.5569485198315726e-09	0.9997412580748032	 0.9999269819266519
40	 24	Adaptive	791.7939571588907	 3098.0769395759476	 0.015344146769444957	 0.48962242149491286	 0.0008249312810659335	 -5.138221924079832	 -1.1102230246251571e-15	1.0003011097836056	 1.0012714393856037
39	 23	Adaptive	16466.203140531703	 98577.20238895643	 0.01906811487891815	 0.672901299656681	 6.0732298594135136e-05	 -6.988138925939655	 0.0	1.0005266731728413	 1.0010009783445097
41	 25	Adaptive	1566.7659329682497	 17333.63600985279	 0.008879758343573997	 0.7299615913941381	 0.0006384611605977413	 -7.145078794422973	 0.0	1.0010259613073083	 0.9997416294725707
44	 29	Adaptive	223.44383626763081	 5018.11064329049	 0.013916655514633823	 0.4392856535000625	 0.0008191095876854244	 -5.129876284902387	 0.0	0.9999887522167268	 1.0018420959430445
46	 43	Adaptive	816.3071825935093	 5853.154525512204	 0.012038247631879103	 0.5762011707900382	 0.0007706330250181858	 -5.176437992743789	 0.0	1.0007676310984706	 1.0001338189490987
45	 33	Adaptive	904.799409781785	 13348.599955905085	 0.009925121660769861	 0.6515960156241792	 0.000610265694248784	 -6.116212454352084	 0.0	1.0006698180297162	 1.0002640683732238
47	 46	Adaptive	47.0597931340003	 867.3205185980872	 0.03132869472330407	 0.40244088188029564	 0.0034231603423951627	 -3.6866865738748413	 -0.0003321782318040488	1.001832978549264	 1.0035976801327837
48	 48	Adaptive	23822.348125369757	 107503.4299609831	 0.021214671895228143	 0.5700451655107126	 4.197827114753225e-05	 -5.437102467611712	 0.0	1.0008040926256516	 1.000502792290516
50	 53	Adaptive	1769.7574585458162	 1532.109281494559	 0.016042626604384456	 0.3223923825917277	 0.00037993470986068413	 0.0789021864531474	 -6.023456180097583e-10	1.0010110846214375	 0.9999743271908397
49	 51	Adaptive	44.30650637341512	 846.7664951164613	 0.02678348079414649	 0.4291684875800057	 0.001924235380514964	 -2.8010617977560055	 -7.471902713705304e-05	0.9996557347280344	 0.9996296920993084
51	 58	Adaptive	4641.256176818153	 51511.13246566257	 0.010724441113548639	 0.6970137905172418	 0.0002154821235821414	 -6.943719342763025	 0.0	1.0002047006333161	 1.0013535056955494
53	 65	Adaptive	73.51319524438534	 1329.8064224282707	 0.02328136881672896	 0.43607450149367266	 0.0023791288345181493	 -4.147748440472221	 -3.433605273393376e-07	0.9997676482454496	 1.0000309267233318
54	 66	Adaptive	7626.946204247243	 26948.402966966223	 0.01663731105998907	 0.5750345040746169	 0.00013112267126598587	 -5.609979229483491	 0.0	1.0004096244900014	 1.0003484016400463
52	 60	Adaptive	25770.679616109446	 157631.22873345952	 0.020836353478048523	 0.6526150625442607	 3.8804541317233933e-05	 -6.417710622553087	 0.0	1.0026997789294565	 1.000719175913842
55	 68	Adaptive	53.47713164674044	 1005.3627633182657	 0.025492099219373954	 0.48817401740845445	 0.002708177182115003	 -3.872857981965274	 -8.291370632448955e-05	1.000345696421214	 0.9998173668896875
60	 74	Adaptive	228.32375151420882	 5385.552449660049	 0.013587444569340305	 0.5581505796620293	 0.0010678983917734868	 -6.426513490446444	 0.0	1.0007066077783535	 0.9997902624694404
59	 72	Adaptive	2612.7144723816887	 25822.742212158664	 0.01019837976184585	 0.6594803863007818	 0.0003828169540009152	 -6.94022076531541	 0.0	0.9996747412678453	 1.0000719155174647
56	 69	Adaptive	7353.607371160354	 25905.798022629653	 0.015513328748003312	 0.5662732344587269	 0.0001359969258355088	 -5.711446963544764	 0.0	1.0006034130308004	 0.9997094538973439
57	 70	Adaptive	2860.799453548927	 39147.140876174446	 0.009968330322956088	 0.7491640859775465	 0.0003496137400406144	 -7.050301375509093	 0.0	1.000014511207871	 0.999630816974737
61	 76	Adaptive	199.14833001931513	 4255.271445985774	 0.011326575364756526	 0.5489098355815316	 0.0008342143436367017	 -5.979258657049214	 -1.1102230246251565e-16	1.0004128884789356	 1.000482633147038
62	 77	Adaptive	3470.017555084221	 24973.891942456223	 0.010092116431603952	 0.6133246230915245	 0.00028822450873922003	 -6.203320319593264	 0.0	1.0003861169766572	 0.999790696030778
63	 78	Adaptive	11504.526197401356	 54589.64224350346	 0.017349861819526902	 0.638738126135456	 8.692608849678336e-05	 -6.366955353198085	 0.0	1.0004583397082938	 1.0011590740793486
58	 71	Adaptive	52581.697768028505	 4354778.090471841	 0.026643195626902212	 0.8781980097905097	 1.9018205031797502e-05	 -10.07986739817805	 0.0	1.0011029016433597	 1.0011103129883896
65	 80	Adaptive	370.88092462804025	 6721.02992453634	 0.011954961532912992	 0.5820065956429388	 0.0007416091433322716	 -5.443376859138082	 0.0	1.0002233033056478	 0.9996027527686482
66	 84	Adaptive	3641.7489533011935	 9902.167085712377	 0.012234051121040661	 0.479540270696644	 0.00027463104176175167	 -4.652457671328424	 0.0	1.0002204442418248	 1.0008198400691781
64	 79	Adaptive	8423.369852538448	 22995.838849678024	 0.016788605686442113	 0.5140867852407489	 0.00011872437973437964	 -4.960179177567082	 0.0	1.0004084729923348	 1.0000372670895292
69	 89	Adaptive	4374.132179026993	 40219.54294566805	 0.012856551433754103	 0.6904817261134505	 0.00022864291157567306	 -6.8537577527727755	 0.0	1.000211117397708	 1.0013254752854526
70	 90	Adaptive	5309.044491535066	 10339.047643821987	 0.011917999090311333	 0.42768550351665924	 0.0001883755516338096	 -3.931366762103961	 0.0	1.000325236401752	 1.0003555477406332
71	 92	Adaptive	80.28022186386438	 1511.515675299086	 0.021154696971571862	 0.5985832938249801	 0.007122016348514023	 -4.704945465653346	 -8.252561331719306e-06	0.9997791693993017	 0.9997129092659955
68	 88	Adaptive	52445.35560526986	 3331913.066437944	 0.028121976398599414	 0.825828136819993	 1.9067647120478065e-05	 -11.044734989245672	 0.0	1.0009197420455413	 1.0010663047018216
72	 93	Adaptive	55.82473093417115	 1036.4154283659018	 0.021393606099535695	 0.4049830752193724	 0.0019192713925393313	 -3.308830256968451	 -7.91400571552394e-05	1.000355638617201	 0.9996082573389282
76	 103	Adaptive	3133.483330856432	 26631.12612318711	 0.010605988886952604	 0.6305304128027222	 0.0003191845871943596	 -6.4480036262150415	 0.0	0.9998524900479756	 0.9999470596875035
