listID	 BCID	 TAG	 k	 theta	 log_normalization	 log_prob_survive_cummulated	 Rhat_cellnum
1	699	Unknown	3.4727560659573937	10.98829068389609	-2.878468660687875	-1.6290893706759222	1.0003043471208433
3	974	Unknown	3.3893104502738547	11.276756910475084	-2.8947643882226792	-1.410425167304387	1.001914801233962
0	382	Unknown	2.913857273608544	12.822947413611985	-2.890957991189612	-1.1200454045204227	1.001121579397719
2	813	Unknown	3.048762678309638	12.311409435581716	-2.883644250100833	-1.2406377526496153	0.9997071479235702
6	1234	Unknown	3.0229062736774326	12.001189309300859	-2.880349852073076	-1.2575402439002539	0.9998648777144123
16	3627	Unknown	3.292994593409712	11.333278544582335	-2.8872518355683607	-1.4018976731660953	1.000261987244029
7	1311	Unknown	8.208911168217623	11.112608601357012	-2.2062198850182715	-1.5904405764092315	0.9997802251049054
5	1059	Unknown	3.525960738926258	10.571491574038397	-2.9094206188396985	-1.4049467520851664	1.0003615810618876
4	1006	Unknown	3.2197266548432877	11.368287743262266	-2.9064388995246646	-1.2494717830873043	1.0000250503457528
15	3580	Unknown	10.199735070315521	11.388389909615414	-2.6908452182066727	-1.2413349570623586	1.000185955431343
13	3253	Unknown	3.084695975063043	11.789551871471552	-2.9121250717262916	-1.1301599390932884	1.000287550358707
9	2183	Unknown	3.5055363439562615	10.790415016803784	-2.8863627359924457	-1.6153049347372745	0.9998087008898103
11	2464	Unknown	3.233410107709018	11.704634638310361	-2.8798379683218767	-1.412867662421263	1.0005179040483545
10	2325	Unknown	2.9636206879617943	12.400358200980817	-2.8791260792663294	-1.2493778615019393	1.0007088392318615
12	3088	Unknown	3.367867841887363	10.654661645451935	-2.927104186274599	-1.2590031960834156	1.0003663044162763
8	1733	Unknown	3.190496045565626	11.505347662991426	-2.9235721769778498	-1.12764283377624	1.0011660651202654
14	3463	Unknown	3.418911689229512	10.996634824849567	-2.8988532835899967	-1.404639292013097	1.000108864537215
17	3639	Unknown	3.3267720436415815	11.242898351217388	-2.8910165999131623	-1.407811153069735	0.9997144776747228
18	3714	Unknown	2.9162490154903304	12.579439135763153	-2.8751312813647316	-1.2529046417202945	1.0009196472465138
19	3769	Unknown	3.4159058614369315	10.945680666988936	-2.878583135727134	-1.6166313997638777	1.0023588891720985
20	3771	Unknown	15.744345195695676	11.341796655476507	-4.823406637497898	-1.6159549472587535	1.0002525544887366
21	4017	Unknown	3.5650299289972778	10.700583288206657	-2.8858686015276955	-1.6292900946151792	0.9998444895693088
22	4704	Unknown	6.812207152675058	12.257621984970386	-2.098260927548665	-1.118230013431812	1.0006735671452345
25	5889	Unknown	3.159273848106285	11.823721323372075	-2.8907270174432522	-1.2675626968968545	1.0002856566359992
23	5019	Unknown	2.9039071843439896	12.666532311545106	-2.87377524127022	-1.2511431503762354	1.0007393508267068
24	5576	Unknown	2.996281184202832	12.148462582941926	-2.909548296290638	-1.1046010046292662	1.0001491071684996
29	6315	Unknown	3.1143742356305486	11.89880908115259	-2.9088643469735365	-1.1494771386426756	1.0039728188891865
