listID	  BCID	TAG	 k	 a	 b	 s_mean	 s_var	 log_normalization 	 log_prob_survive_cummulated	 Rhat_cellnum	 Rhat_selection
0	 322	Neutral	2.8498288146277337	 41.38879045082221	 0.06355829369434994	 0.37221252244103153	 0.1079732367411541	 -3.645484732795219	 -0.9378122032760382	1.0025148252355243	 1.002164426490196
2	 823	Neutral	2.88586105598053	 40.960405590553115	 0.068912020782762	 0.34925660062115155	 0.09925468257466748	 -3.58659722634854	 -1.0581254483792717	1.0005973211302999	 1.0068002635318143
1	 566	Neutral	2.323790862250036	 39.221573015542596	 0.04889637564198171	 0.3403467288208839	 0.08777535660926741	 -3.7277958140144554	 -0.3064434634580296	1.0013842116240894	 1.0053041964946559
10	 1781	Neutral	2.6049403804931965	 39.39115975755771	 0.09150817621140464	 0.3442979900735866	 0.09416216971088638	 -3.653118281381267	 -0.38494381705524067	1.0006819469215509	 1.0013497377899427
9	 1640	Neutral	3.435803488205275	 55.736845011180925	 0.08900972057269917	 0.3962806761352535	 0.10529207417810167	 -3.1704591806834443	 -0.5131826588757845	1.0025932385810623	 1.0006084086150355
7	 1365	Neutral	2.598409823458128	 39.75957711328369	 0.08409588065214349	 0.3499080129926376	 0.0942062895138734	 -3.5434515675381917	 -1.0009860704472917	1.0010659511819706	 0.9997435069090745
5	 1313	Neutral	3.4483221959759573	 55.36494312217167	 0.0736283322739022	 0.3716419991192151	 0.09408564322812007	 -3.1598993614173017	 -0.8584332013965066	1.000369933008465	 1.001503794135477
3	 956	Neutral	2.6388964653851894	 39.972545761538186	 0.03233552141884245	 0.3415030855256834	 0.09603358163221182	 -3.5714769986909323	 -1.177477645181991	0.9998355564711051	 1.000912957951055
4	 1311	Neutral	2.771990524969826	 39.372585734028746	 0.045737287604537435	 0.35339136876208704	 0.0966695456661826	 -3.549214701320042	 -0.8531916344878533	1.0004728863738488	 1.0005365765104755
14	 2598	Neutral	4.230868329050104	 71.60575874613167	 0.08458350305032107	 0.40744582297130105	 0.1082718055191584	 -3.0006540761390745	 -0.5642422794795061	1.0004273038875444	 1.0048984877874834
11	 2258	Neutral	5.32834424484967	 85.97400439833983	 0.10408549760461672	 0.4079888955567665	 0.10778244805292184	 -2.98657118219093	 -0.7611562779951017	1.001479109983841	 1.0039260847983866
15	 2951	Neutral	2.4880188044788483	 40.54000417843741	 0.056723482480315675	 0.36318997180951634	 0.0946080811251014	 -3.6339415097801404	 -0.6659020876589866	1.0047776893489355	 1.0013588326745402
13	 2513	Neutral	2.732946375572527	 41.06446164215198	 0.025673314406867286	 0.3818335627093119	 0.10382513470951513	 -3.697192192274587	 -0.6976430121765258	1.0004484812080705	 1.0033416486832325
12	 2426	Neutral	2.7559754620185397	 39.47800894322049	 0.08516216138025148	 0.3462095877828638	 0.09227935267223486	 -3.623240034978962	 -0.8425072464614477	1.0046737983856586	 0.9996356881090648
18	 3408	Neutral	2.7300175152666246	 41.32100508499386	 0.07418528152742052	 0.38741340973358473	 0.11293944702442785	 -3.62817673946778	 -1.0656791767684457	1.0006709843494959	 1.0028406773229348
6	 1337	Neutral	2.5123711805388416	 38.58033803224755	 0.07909208112055899	 0.33973128570577465	 0.09566678353971104	 -3.6416458860087317	 -0.8626615899896636	1.0023807859648002	 1.005811202532089
22	 3771	Neutral	7.785160669399072	 137.77890928034483	 0.10906897944883924	 0.48633463491771556	 0.13355310120811287	 -3.2472668248355796	 -0.6538211175662219	1.0013007202648316	 1.0041125263247122
20	 3735	Neutral	2.570795049160665	 40.09663911125108	 0.082155604575839	 0.36771847561416354	 0.11047501626644425	 -3.6201083662579396	 -0.5840190874668336	1.0011253739414534	 1.002896866183672
19	 3580	Neutral	2.46373482810018	 40.01217632159754	 0.06870675554176053	 0.34556813392065	 0.09183073007151073	 -3.565692898937038	 -0.9809260685723133	1.0010672168144938	 1.0005738520428131
16	 3076	Neutral	3.4049127076762664	 55.547471490433786	 0.04756304387499968	 0.3531524747501157	 0.09840714572536165	 -3.2034811378159778	 -0.701746679926477	0.999903775082703	 1.0056376987235802
8	 1530	Neutral	2.602273885220145	 41.40514901041046	 0.053199041274464134	 0.3620180525356631	 0.1026661836793257	 -3.6317262006101503	 -0.9501061653414324	1.0004142177331607	 1.001242688909771
23	 3898	Neutral	8.003731567186861	 135.6874116951862	 0.13166410446718577	 0.5615503560338504	 0.14916428843386642	 -3.148446873329903	 -0.6263454383147942	1.0003420004560153	 0.9997508098629991
17	 3112	Neutral	2.776052777351883	 40.22370414613196	 0.05463489504696908	 0.35320271396652697	 0.09609922802094474	 -3.6624020390352516	 -0.8677437163737861	1.0018162365830623	 1.0004759855342804
21	 3752	Neutral	2.5974111292420408	 41.30209825870624	 0.04463661684528887	 0.36142079918928466	 0.09792823234526074	 -3.5808602294936285	 -0.9716164263153828	1.0019489599961546	 1.0016202057544612
29	 4599	Neutral	10.809450717842587	 212.8279209157604	 0.10275041661973562	 0.6695976721899712	 0.16211428839533984	 -3.488992723585338	 -0.554672142007013	1.002700495204911	 1.0028259219129696
24	 3917	Neutral	3.4553712426519447	 54.127294216619525	 0.09946361741339338	 0.3843466545915231	 0.10459713063534645	 -3.1279494092799514	 -0.7254483749523686	1.0017152181315734	 1.0111352767068105
26	 4274	Neutral	5.192541518581208	 89.2183777832073	 0.09263726686332052	 0.3983740728819525	 0.11441035142683542	 -3.049830142687501	 -0.43648976181045274	1.0008374218462794	 0.9998779199180956
28	 4580	Neutral	3.3973717589647507	 54.83718851142329	 0.11320183554052196	 0.36752895442291295	 0.10244058288629335	 -3.2416560102101895	 -0.5972318375833539	1.00118310051397	 1.002760095108462
27	 4415	Neutral	2.757749218197888	 40.38987843829934	 0.04942279549546715	 0.3540667230248934	 0.09797858086594895	 -3.616669946115846	 -0.8528980691384696	1.0009468658462335	 1.0019189412725817
30	 4735	Neutral	6.454331610638976	 122.5634621152058	 0.0911009658964301	 0.40874076626621586	 0.10148088963320323	 -3.3028814137148195	 -0.18067598230431822	1.0034868797684895	 1.0035558251657737
31	 5018	Neutral	2.379538312453735	 40.3662305131413	 0.031059700577830026	 0.3750727763583371	 0.1008976671597273	 -3.6115694310971174	 -0.941022912065235	1.001013159346534	 0.9999468565651787
36	 5335	Neutral	2.717821552794723	 41.11512591310707	 0.030476343228778596	 0.352210813943702	 0.10157517915687347	 -3.613272233212119	 -1.1301376604637492	1.0014625935865855	 1.0107089758063414
34	 5235	Neutral	2.689453709530569	 39.21048223780133	 0.07245846996919396	 0.3433942965782693	 0.09361583053224849	 -3.629399645202449	 -0.811349779578594	1.0028898351553397	 1.012510170722653
