listID	 BCID	 TAG	 k	 theta	 log_normalization	 log_prob_survive_cummulated	 Rhat_cellnum
1	419	Unknown	3.5631961330650457	10.675280119768734	-2.5373132381297294	-1.398708029637564	1.0001331852389368
0	240	Unknown	3.369493705947167	11.439951632382485	-2.518104704067903	-1.4018650535168369	1.0010568852322017
2	453	Unknown	3.30853349919779	11.288790357069013	-2.540637580004048	-1.2771128604127553	1.0000586262248796
3	547	Unknown	8.704908138574401	10.079287063227305	-2.3229410260359806	-1.770815262348674	1.0000918236895364
9	1483	Unknown	3.6452099600885126	10.92061101381482	-2.4908346343399597	-1.7540285210621753	1.0003822359346617
4	553	Unknown	3.6454668336288383	10.5510863400661	-2.5220042624468664	-1.5460888604203513	1.00095483233196
12	1614	Unknown	3.492368832283198	11.305097971958704	-2.500116273896511	-1.5597023610502834	1.0004211847531999
5	713	Unknown	3.3593559013234735	11.281665867623492	-2.5136300639918336	-1.4110404488042627	1.0005147094846039
16	2008	Unknown	7.460299691663813	10.490073265374672	-2.0491627974644753	-1.58156315502562	1.0001511556159324
14	1807	Unknown	3.8779297440738056	10.10303322333233	-2.5135435751464126	-1.7716953697751614	1.0048754099770116
13	1634	Unknown	3.733018162711942	10.427109158801052	-2.502811054609812	-1.7671199985645312	1.0016779607698738
11	1580	Unknown	3.41029175859752	11.25960501451523	-2.4979410577190926	-1.5739326989856635	1.0008254150821325
10	1562	Unknown	3.4709056815025563	10.862477344549712	-2.5283431893851587	-1.4292484650534076	0.9997826835453423
8	1289	Unknown	10.09819135126569	11.204458639849275	-2.9332118892897787	-1.2824352017649838	1.0029840406517574
15	1928	Unknown	3.4566272502370516	10.846950384539044	-2.554090833510692	-1.2615118743967968	0.9997483933522889
6	868	Unknown	3.389235780752519	11.324001727229877	-2.499152630608414	-1.5505340464227477	1.000024825322057
7	938	Unknown	4.315634511492307	11.699231465262725	-1.9709453581989638	-1.269363851056286	1.0024370234239168
17	2220	Unknown	3.435267234929632	11.358998647761297	-2.541131844277646	-1.2997527427766264	0.9999859279861759
18	2265	Unknown	3.343178052135586	11.650505107802234	-2.5106558027427717	-1.4075065693527544	1.0011337609405158
20	2588	Unknown	6.062701905204396	11.594313704351418	-1.8635611535990502	-1.4021575045655432	1.0005228215694941
21	2702	Unknown	3.602046805444564	10.748068084124116	-2.5142926686433156	-1.568055052446096	1.0005626156156453
19	2379	Unknown	3.5167447958107028	10.919283658443572	-2.5109856999170628	-1.5635804954583117	1.0006661648023794
23	2842	Unknown	3.279217925208916	11.72848366888631	-2.525948346652772	-1.2901771017236223	1.0022321274986021
22	2821	Unknown	6.331253998870649	11.134442002166702	-1.876933964698174	-1.3885560160761699	0.9997983088058566
24	2933	Unknown	3.3653336208017444	11.548421164201944	-2.5142278811001284	-1.3999850706394368	1.000260060161713
26	3332	Unknown	3.6065949528166463	10.796882801678812	-2.5144796291185174	-1.5731540384587392	0.9996993022136309
